GradeDate,Firm,currentPriceTarget,priorPriceTarget
2023-11-03,Morgan Stanley,210.0,210.0
2023-11-03,Wedbush,240.0,0.0
2023-11-03,Rosenblatt,189.0,198.0
2023-11-16,Tigress Financial,240.0,225.0
2023-11-24,Wedbush,240.0,240.0
2023-12-08,Morgan Stanley,220.0,210.0
2023-12-11,Wedbush,250.0,240.0
2023-12-20,Wedbush,250.0,0.0
2024-01-02,Barclays,160.0,161.0
2024-01-03,DA Davidson,166.0,0.0
2024-01-04,Piper Sandler,205.0,220.0
2024-01-10,Redburn Atlantic,200.0,0.0
2024-01-18,B of A Securities,225.0,208.0
2024-01-30,Wedbush,250.0,0.0
2024-01-31,Wedbush,250.0,0.0
2024-01-31,Rosenblatt,189.0,0.0
2024-02-02,Citigroup,225.0,230.0
2024-02-02,Oppenheimer,200.0,0.0
2024-02-02,JP Morgan,215.0,225.0
2024-02-02,Barclays,158.0,160.0
2024-02-02,Needham,220.0,0.0
2024-02-02,Wedbush,250.0,0.0
2024-02-05,Loop Capital,185.0,180.0
2024-02-07,DA Davidson,200.0,166.0
2024-02-12,Wedbush,250.0,0.0
2024-02-28,Wedbush,250.0,0.0
2024-03-05,Rosenblatt,189.0,0.0
2024-03-08,Citigroup,220.0,225.0
2024-03-12,B of A Securities,225.0,0.0
2024-03-21,Wedbush,250.0,0.0
2024-03-21,Citigroup,220.0,220.0
2024-03-22,Morgan Stanley,220.0,220.0
2024-03-25,UBS,190.0,190.0
2024-03-28,DZ Bank,180.0,0.0
2024-04-01,Loop Capital,170.0,185.0
2024-04-09,Wedbush,250.0,0.0
2024-04-11,JP Morgan,210.0,215.0
2024-04-16,Needham,220.0,0.0
2024-04-17,Maxim Group,178.0,0.0
2024-04-22,Morgan Stanley,210.0,220.0
2024-04-29,Bernstein,195.0,0.0
2024-04-29,Citigroup,210.0,220.0
2024-05-03,Needham,220.0,220.0
2024-05-03,Rosenblatt,196.0,189.0
2024-05-03,Wedbush,250.0,250.0
2024-05-03,Barclays,164.0,158.0
2024-05-03,JP Morgan,225.0,210.0
2024-05-03,B of A Securities,230.0,225.0
2024-05-03,Morgan Stanley,216.0,210.0
2024-05-03,Itau BBA,188.0,0.0
2024-05-03,Canaccord Genuity,215.0,200.0
2024-05-13,Wedbush,250.0,250.0
2024-05-24,Wedbush,275.0,250.0
2024-05-29,B of A Securities,230.0,230.0
2024-05-30,Tigress Financial,245.0,240.0
2024-06-04,Morgan Stanley,216.0,216.0
2024-06-11,Needham,220.0,220.0
2024-06-11,JP Morgan,225.0,225.0
2024-06-11,Rosenblatt,196.0,196.0
2024-06-11,Morgan Stanley,216.0,216.0
2024-06-11,UBS,190.0,190.0
2024-06-11,Barclays,164.0,164.0
2024-06-11,DA Davidson,230.0,200.0
2024-06-12,B of A Securities,230.0,230.0
2024-06-18,JP Morgan,245.0,225.0
2024-06-21,Bernstein,240.0,195.0
2024-06-24,Melius Research,260.0,227.0
2024-06-25,Evercore ISI Group,250.0,220.0
2024-06-26,Rosenblatt,260.0,196.0
2024-06-26,B of A Securities,230.0,230.0
2024-06-28,Oppenheimer,250.0,200.0
2024-07-01,Needham,220.0,220.0
2024-07-01,UBS,190.0,190.0
2024-07-09,B of A Securities,230.0,230.0
2024-07-10,Needham,260.0,220.0
2024-07-11,B of A Securities,256.0,230.0
2024-07-11,Wedbush,275.0,275.0
2024-07-15,Morgan Stanley,273.0,216.0
2024-07-15,Loop Capital,300.0,170.0
2024-07-17,CFRA,260.0,240.0
2024-07-18,Goldman Sachs,265.0,238.0
2024-07-24,JP Morgan,265.0,245.0
2024-07-24,Barclays,187.0,164.0
2024-07-25,Baird,240.0,200.0
2024-07-26,Raymond James,250.0,200.0
2024-07-29,TD Cowen,250.0,220.0
2024-08-02,Barclays,186.0,187.0
2024-08-02,Citigroup,255.0,210.0
2024-08-02,Goldman Sachs,275.0,265.0
2024-08-02,Wedbush,285.0,275.0
2024-08-02,Rosenblatt,261.0,260.0
2024-08-02,Maxim Group,203.0,195.0
2024-08-05,Needham,260.0,260.0
2024-08-06,Morgan Stanley,273.0,273.0
2024-08-19,MoffettNathanson,211.0,0.0
2024-08-27,B of A Securities,256.0,256.0
2024-08-27,Evercore ISI Group,250.0,250.0
2024-08-27,Morgan Stanley,273.0,273.0
2024-08-27,Citigroup,255.0,255.0
2024-08-27,Melius Research,265.0,265.0
2024-08-28,Tigress Financial,295.0,245.0
2024-09-04,UBS,236.0,190.0
2024-09-05,B of A Securities,256.0,256.0
2024-09-09,Wedbush,285.0,285.0
2024-09-10,JP Morgan,265.0,265.0
2024-09-10,Oppenheimer,250.0,250.0
2024-09-10,B of A Securities,256.0,256.0
2024-09-10,Wedbush,300.0,285.0
2024-09-10,Rosenblatt,261.0,261.0
2024-09-10,Morgan Stanley,273.0,273.0
2024-09-10,Needham,260.0,260.0
2024-09-10,Maxim Group,203.0,203.0
2024-09-16,Evercore ISI Group,250.0,250.0
2024-09-19,Needham,260.0,260.0
2024-09-24,Needham,260.0,260.0
2024-09-25,New Street Research,225.0,225.0
2024-10-01,Barclays,186.0,186.0
2024-10-03,B of A Securities,256.0,256.0
2024-10-21,CFRA,260.0,260.0
2024-10-25,Keybanc,200.0,0.0
2024-11-01,Barclays,184.0,186.0
2024-11-01,Rosenblatt,262.0,261.0
2024-11-01,Maxim Group,215.0,203.0
2024-11-01,DA Davidson,260.0,260.0
2024-11-01,HSBC,190.0,190.0
2024-11-01,Needham,260.0,260.0
2024-11-01,Oppenheimer,250.0,250.0
2024-11-04,Loop Capital,275.0,300.0
2024-11-15,Jefferies,211.84,211.84
2024-11-20,Susquehanna,210.0,230.0
2024-11-25,Morgan Stanley,273.0,273.0
2024-11-29,Wedbush,300.0,300.0
2024-12-02,Jefferies,211.84,211.84
2024-12-03,HSBC,160.0,0.0
2024-12-10,Needham,260.0,260.0
2024-12-13,Morgan Stanley,273.0,273.0
2024-12-18,Daiwa Capital,275.0,255.0
2024-12-26,Wedbush,325.0,300.0
2025-01-03,Bernstein,260.0,240.0
2025-01-03,B of A Securities,256.0,256.0
2025-01-07,MoffettNathanson,188.0,188.0
2025-01-21,Needham,260.0,260.0
2025-01-21,JP Morgan,260.0,265.0
2025-01-21,Loop Capital,230.0,275.0
2025-01-21,Jefferies,200.75,211.84
2025-01-22,Barclays,183.0,184.0
2025-01-23,Goldman Sachs,280.0,286.0
2025-01-23,Wedbush,325.0,325.0
2025-01-24,B of A Securities,253.0,256.0
2025-01-27,Rosenblatt,262.0,262.0
2025-01-28,TD Cowen,250.0,250.0
2025-01-30,DA Davidson,290.0,260.0
2025-01-31,Citigroup,275.0,255.0
2025-01-31,Morgan Stanley,275.0,273.0
2025-01-31,Needham,260.0,260.0
2025-01-31,Evercore ISI Group,260.0,250.0
2025-01-31,Goldman Sachs,294.0,280.0
2025-01-31,Barclays,197.0,183.0
2025-01-31,B of A Securities,265.0,253.0
2025-01-31,TD Cowen,290.0,250.0
2025-01-31,Jefferies,202.33,200.75
2025-01-31,JP Morgan,270.0,260.0
2025-02-19,Goldman Sachs,294.0,294.0
2025-03-03,Wedbush,325.0,325.0
2025-03-12,Morgan Stanley,252.0,275.0
2025-03-14,Wedbush,325.0,325.0
2025-03-18,Evercore ISI Group,275.0,260.0
2025-03-31,Goldman Sachs,294.0,294.0
2025-04-03,Jefferies,202.33,202.33
2025-04-03,Rosenblatt,263.0,263.0
2025-04-03,Tigress Financial,300.0,295.0
2025-04-03,B of A Securities,250.0,265.0
2025-04-04,Needham,260.0,260.0
2025-04-07,Wedbush,250.0,325.0
2025-04-08,Goldman Sachs,242.0,294.0
2025-04-08,Morgan Stanley,220.0,252.0
2025-04-08,Keybanc,170.0,200.0
2025-04-09,Jefferies,167.88,202.33
2025-04-14,Needham,225.0,225.0
2025-04-14,JP Morgan,245.0,270.0
2025-04-14,DA Davidson,230.0,290.0
2025-04-14,Citigroup,245.0,275.0
2025-04-14,Goldman Sachs,259.0,242.0
2025-04-23,UBS,210.0,236.0
2025-04-23,Goldman Sachs,256.0,259.0
2025-04-24,B of A Securities,240.0,250.0
2025-04-29,Morgan Stanley,235.0,220.0
2025-04-30,Barclays,173.0,197.0
2025-04-30,Loop Capital,215.0,230.0
2025-04-30,Raymond James,230.0,250.0
2025-05-01,Rosenblatt,263.0,263.0
2025-05-01,B of A Securities,250.0,250.0
2025-05-02,Needham,225.0,225.0
2025-05-02,DA Davidson,250.0,230.0
2025-05-02,Jefferies,170.62,167.88
2025-05-02,Rosenblatt,217.0,263.0
2025-05-02,Wedbush,270.0,250.0
2025-05-02,Baird,230.0,260.0
2025-05-02,B of A Securities,235.0,240.0
2025-05-03,JP Morgan,240.0,245.0
2025-05-16,Wedbush,270.0,270.0
2025-06-04,Needham,225.0,225.0
2025-06-05,Morgan Stanley,235.0,235.0
2025-06-10,B of A Securities,235.0,235.0
2025-06-10,Wedbush,270.0,270.0
2025-06-10,Morgan Stanley,235.0,235.0
2025-06-26,JP Morgan,230.0,240.0
2025-07-01,Jefferies,188.32,170.62
2025-07-09,Wedbush,270.0,270.0
2025-07-17,JP Morgan,250.0,230.0
2025-07-29,Rosenblatt,217.0,217.0
2025-07-30,Wedbush,270.0,270.0
2025-08-01,Morgan Stanley,240.0,235.0
2025-08-01,DA Davidson,250.0,250.0
2025-08-01,Citigroup,245.0,240.0
2025-08-01,JP Morgan,255.0,250.0
2025-08-01,UBS,220.0,210.0
2025-08-01,B of A Securities,240.0,235.0
2025-08-01,Raymond James,240.0,230.0
2025-08-01,Rosenblatt,223.0,217.0
2025-08-01,Wedbush,270.0,270.0
2025-08-01,Barclays,180.0,173.0
2025-08-07,Wells Fargo,245.0,245.0
2025-08-07,B of A Securities,250.0,240.0
2025-08-07,Wedbush,270.0,270.0
2025-08-08,Melius Research,260.0,246.0
2025-08-08,Melius Research,260.0,240.0
2025-08-13,Evercore ISI Group,250.0,0.0
2025-08-14,Melius Research,260.0,240.0
2025-08-21,Loop Capital,226.0,230.0
2025-08-25,B of A Securities,250.0,250.0
2025-08-27,Goldman Sachs,266.0,266.0
2025-09-03,Wedbush,270.0,270.0
2025-09-03,B of A Securities,260.0,250.0
2025-09-04,MoffettNathanson,225.0,0.0
2025-09-08,Jefferies,205.82,190.67
2025-09-09,Wedbush,270.0,270.0
2025-09-10,Evercore ISI Group,260.0,250.0
2025-09-10,Rosenblatt,241.0,223.0
2025-09-10,B of A Securities,270.0,260.0
2025-09-10,Melius Research,290.0,260.0
2025-09-11,Phillip Securities,200.0,0.0
2025-09-11,DA Davidson,250.0,250.0
2025-09-16,Bernstein,290.0,0.0
2025-09-17,Tigress Financial,305.0,300.0
2025-09-22,Wedbush,310.0,270.0
2025-09-26,Evercore ISI Group,290.0,260.0
2025-10-01,Seaport Global,310.0,0.0
2025-10-02,Morgan Stanley,298.0,240.0
2025-10-03,Jefferies,205.16,205.82
2025-10-20,Loop Capital,315.0,226.0
2025-10-21,Wells Fargo,290.0,245.0
2025-10-21,Goldman Sachs,279.0,266.0
2025-10-27,JP Morgan,290.0,280.0
2025-10-28,Baird,280.0,230.0
2025-10-29,B of A Securities,320.0,270.0
2025-10-31,Barclays,230.0,180.0
2025-10-31,Citigroup,315.0,245.0
2025-10-31,Jefferies,246.99,203.07
2025-10-31,JP Morgan,305.0,290.0
2025-10-31,Goldman Sachs,320.0,279.0
2025-10-31,TD Cowen,325.0,275.0
2025-10-31,Rosenblatt,250.0,241.0
2025-10-31,UBS,280.0,220.0
2025-10-31,DA Davidson,270.0,250.0
2025-10-31,Evercore ISI Group,300.0,290.0
2025-10-31,Morgan Stanley,305.0,298.0
2025-10-31,Wells Fargo,300.0,290.0
2025-10-31,Argus Research,325.0,280.0
2025-10-31,B of A Securities,325.0,320.0
2025-11-04,Rosenblatt,250.0,250.0
2025-12-02,Loop Capital,325.0,315.0
2025-12-05,CLSA,330.0,265.0
2025-12-08,Evercore ISI Group,325.0,300.0
2025-12-08,Wedbush,350.0,320.0
2025-12-09,Citigroup,330.0,315.0
2025-12-17,Morgan Stanley,315.0,305.0
2026-01-09,Evercore ISI Group,330.0,325.0
2026-01-12,Wedbush,350.0,350.0
2026-01-13,Wedbush,350.0,350.0
2026-01-20,Evercore ISI Group,330.0,330.0
2026-01-20,Citigroup,315.0,330.0
2026-01-26,Jefferies,276.47,283.36
2026-01-26,JP Morgan,315.0,305.0
2026-01-30,Jefferies,286.54,276.47
2026-01-30,Maxim Group,300.0,0.0
2026-01-30,JP Morgan,325.0,315.0
2026-01-30,Barclays,239.0,230.0
2026-01-30,Wedbush,350.0,350.0
2026-01-30,Rosenblatt,267.0,250.0
2026-01-30,TD Cowen,325.0,325.0
2026-01-30,DA Davidson,270.0,270.0
2026-02-17,Wedbush,350.0,350.0
2026-03-03,Barclays,248.0,239.0
2026-03-05,Rosenblatt,268.0,267.0
2026-03-05,Wedbush,350.0,350.0
2026-03-23,B of A Securities,320.0,325.0
2026-03-23,Morgan Stanley,315.0,315.0
2026-03-27,Wedbush,350.0,350.0
2026-03-31,Wedbush,350.0,350.0
2026-04-14,B of A Securities,325.0,320.0
2026-04-17,BNP Paribas,300.0,0.0
2026-04-21,Rosenblatt,268.0,268.0
2026-04-21,Wedbush,350.0,350.0
2026-04-28,UBS,287.0,280.0
2026-05-01,Morgan Stanley,330.0,315.0
2026-05-01,Rosenblatt,276.0,268.0
2026-05-01,DA Davidson,270.0,270.0
2026-05-01,Wells Fargo,310.0,300.0
2026-05-01,Barclays,253.0,248.0
2026-05-01,Wedbush,350.0,350.0
2026-05-01,TD Cowen,335.0,325.0
2026-05-01,Maxim Group,310.0,300.0
2026-05-01,UBS,296.0,287.0
2026-05-08,Wedbush,400.0,350.0
2026-05-14,Evercore ISI Group,365.0,330.0
2026-05-14,Tigress Financial,375.0,305.0
2026-05-26,B of A Securities,380.0,330.0
2026-06-05,Wedbush,400.0,400.0
2026-06-09,Morgan Stanley,360.0,330.0
2026-06-09,Rosenblatt,276.0,276.0
2026-06-09,Maxim Group,350.0,310.0
2026-06-09,TD Cowen,350.0,335.0
2026-06-18,B of A Securities,380.0,380.0
2026-06-22,KGI Securities,315.0,0.0
2026-06-25,Evercore ISI Group,365.0,365.0
2026-07-13,Citigroup,365.0,315.0
2026-07-14,Keybanc,250.0,0.0
