ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2021-07-29,Argus Research,155.0,134.58407592773438,2022-07-29,115.2976303100586
2021-09-13,Goldman Sachs,167.5,141.08151245117188,2022-09-13,103.40310668945312
2021-10-01,RBC Capital,170.0,135.34288024902344,2022-10-03,97.77302551269531
2021-10-21,Mizuho,155.0,140.63893127441406,2022-10-21,100.24113464355469
2021-10-25,Stifel,160.0,136.23892211914062,2022-10-25,103.56169891357422
2021-10-26,Baird,158.75,138.08409118652344,2022-10-26,94.09562683105469
2021-10-27,Jefferies,175.0,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,Bernstein,167.5,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,Truist Securities,170.0,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,Piper Sandler,157.5,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,"Monness, Crespi, Hardt",183.0,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,Wells Fargo,170.0,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,BMO Capital,160.0,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,Goldman Sachs,167.5,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,JMP Securities,165.0,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,Raymond James,170.0,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,Barclays,165.0,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,Canaccord Genuity,167.5,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,B of A Securities,160.5,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,Keybanc,154.5,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,Credit Suisse,172.5,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,Oppenheimer,175.0,144.93235778808594,2022-10-27,91.40946197509766
2021-10-27,Needham,160.0,144.93235778808594,2022-10-27,91.40946197509766
2021-10-28,Citigroup,148.25,144.5670928955078,2022-10-28,95.44367980957031
2021-11-02,Morgan Stanley,160.0,144.15426635742188,2022-11-02,86.2055892944336
2021-11-17,Goldman Sachs,167.5,146.74575805664062,2022-11-17,97.4954833984375
2021-12-03,Tigress Financial,177.0,140.75341796875,2022-12-05,98.60565185546875
2022-01-19,B of A Securities,173.5,133.92893981933594,2023-01-19,92.23216247558594
2022-01-19,Morgan Stanley,171.5,133.92893981933594,2023-01-19,92.23216247558594
2022-01-24,Goldman Sachs,167.5,129.65432739257812,2023-01-24,96.84127807617188
2022-01-25,BMO Capital,160.0,125.81932067871094,2023-01-25,94.38308715820312
2022-01-27,Bernstein,162.5,127.87113189697266,2023-01-27,98.49661254882812
2022-01-28,Credit Suisse,170.0,132.17892456054688,2023-01-30,96.08797454833984
2022-02-01,Baird,160.0,136.4342041015625,2023-02-01,99.54729461669922
2022-02-01,RBC Capital,175.0,136.4342041015625,2023-02-01,99.54729461669922
2022-02-01,Stifel,175.0,136.4342041015625,2023-02-01,99.54729461669922
2022-02-02,Truist Securities,180.0,146.69920349121094,2023-02-02,106.79304504394531
2022-02-02,Wolfe Research,180.0,146.69920349121094,2023-02-02,106.79304504394531
2022-02-02,Wells Fargo,180.0,146.69920349121094,2023-02-02,106.79304504394531
2022-02-02,Bernstein,175.0,146.69920349121094,2023-02-02,106.79304504394531
2022-02-02,MKM Partners,168.75,146.69920349121094,2023-02-02,106.79304504394531
2022-02-02,BMO Capital,165.0,146.69920349121094,2023-02-02,106.79304504394531
2022-02-02,Goldman Sachs,170.0,146.69920349121094,2023-02-02,106.79304504394531
2022-02-02,Mizuho,180.0,146.69920349121094,2023-02-02,106.79304504394531
2022-02-02,Piper Sandler,173.75,146.69920349121094,2023-02-02,106.79304504394531
2022-02-02,Raymond James,181.5,146.69920349121094,2023-02-02,106.79304504394531
2022-02-02,Credit Suisse,175.0,146.69920349121094,2023-02-02,106.79304504394531
